3.44689, 8460
3.45532, 6960
3.46375, 8460
3.47219, 6960
3.48062, 8460
3.48905, 6960
3.49748, 8460
3.50591, 6960
3.51435, 8460
3.52278, 6960
3.53121, 8460
3.53964, 6960
3.54807, 8460
3.55651, 6960
3.56494, 8460
3.57337, 6960
3.5818, 8460
3.59023, 7026
3.59867, 8526
3.6071, 7026
3.61553, 8526
3.62396, 7026
3.63239, 8526
3.64083, 7026
3.64926, 8526
3.65769, 7026
3.66612, 8526
3.67455, 7026
3.68299, 8526
3.69142, 7026
3.69985, 8526
3.70828, 7026
3.71671, 8526
3.72515, 7026
3.73358, 8526
3.74201, 7026
3.75044, 8526
3.75887, 7026
3.76731, 8526
3.77574, 7026
3.78417, 8526
3.7926, 7026
3.80103, 8526
3.80947, 7067
3.8179, 8567
3.82633, 7067
3.83476, 8567
3.84319, 7067
3.85163, 8567
3.86006, 7067
3.86849, 8567
3.87692, 7067
3.88535, 8567
3.89379, 7067
3.90222, 8567
3.91065, 7067
3.91908, 8567
3.92751, 7067
3.93595, 8567
3.94438, 7067
3.95281, 8567
3.96124, 7067
3.96967, 8567
3.97811, 7067
3.98654, 8567
3.99497, 7067
4.0034, 8567
4.01183, 7067
4.02027, 8567
4.0287, 7067
4.03713, 8567
4.04556, 7067
4.05399, 8567
4.06243, 7067
4.07086, 8567
4.07929, 7067
4.08772, 8567
4.09615, 7067
4.10459, 8567
4.11302, 7067
4.12145, 8567
4.12988, 7032
4.13831, 8532
4.14675, 7032
4.15518, 8532
4.16361, 7032
4.17204, 8532
4.18047, 7032
4.18891, 8532
4.19734, 7032
4.20577, 8532
4.2142, 7032
4.22263, 8532
4.23107, 7032
4.2395, 8532
4.24793, 7032
4.25636, 8532
4.26479, 7032
4.27323, 8532
4.28166, 7032
4.29009, 8532
4.29852, 7032
4.30695, 8532
4.31539, 7032
4.32382, 8532
4.33225, 6996
4.34068, 8496
4.34911, 6996
4.35755, 8496
4.36598, 6996
4.37441, 8496
4.38284, 6996
4.39127, 8496
4.39971, 7034
4.40814, 8534
4.41657, 7034
4.425, 8534
4.43343, 7034
4.44187, 8534
4.4503, 7034
4.45873, 8534
4.46716, 7034
4.47559, 8534
4.48403, 7034
4.49246, 8534
4.50089, 7034
4.50932, 8534
4.51775, 7034
4.52619, 8534
4.53462, 7034
4.54305, 8534
4.55148, 7034
4.55991, 8534
4.56835, 7034
4.57678, 8534
4.58521, 7034
4.59364, 8534
4.60207, 7150
4.61051, 8650
4.61894, 7150
4.62737, 8650
4.6358, 7150
4.64423, 8650
4.65267, 7150
4.6611, 8650
4.66953, 7150
4.67796, 8650
4.68639, 7150
4.69483, 8650
4.70326, 7150
4.71169, 8650
4.72012, 7150
4.72855, 8650
4.73699, 7150
4.74542, 8650
4.75385, 7150
4.76228, 8650
4.77071, 7150
4.77915, 8650
4.78758, 7150
4.79601, 8650
4.80444, 7150
4.81287, 8650
4.82131, 7150
4.82974, 8650
4.83817, 7150
4.8466, 8650
4.85503, 7150
4.86347, 8650
4.8719, 7150
4.88033, 8650
4.88876, 7150
4.89719, 8650
4.90563, 7150
4.91406, 8650
4.92249, 7150
4.93092, 8650
4.93935, 7016
4.94779, 8516
4.95622, 7016
4.96465, 8516
4.97308, 7016
4.98151, 8516
4.98995, 7016
4.99838, 8516
5.00681, 7016
5.01524, 8516
5.02367, 7016
5.03211, 8516
5.04054, 6968
5.04897, 8468
5.0574, 6968
5.06583, 8468
5.07427, 6968
5.0827, 8468
5.09113, 6968
5.09956, 8468
5.10799, 7018
5.11643, 8518
5.12486, 7018
5.13329, 8518
5.14172, 7018
5.15015, 8518
5.15859, 7018
5.16702, 8518
5.17545, 7018
5.18388, 8518
5.19231, 7018
5.20075, 8518
5.20918, 7018
5.21761, 8518
5.22604, 7018
5.23447, 8518
5.24291, 7018
5.25134, 8518
5.25977, 7018
5.2682, 8518
5.27663, 7018
5.28507, 8518
5.2935, 7018
5.30193, 8518
5.31036, 7018
5.31879, 8518
5.32723, 7018
5.33566, 8518
5.34409, 7018
5.35252, 8518
5.36095, 7018
5.36939, 8518
5.37782, 7018
5.38625, 8518
5.39468, 7018
5.40311, 8518
5.41155, 7018
5.41998, 8518
5.42841, 7018
5.43684, 8518
5.44527, 6939
5.45371, 8439
5.46214, 6971
5.47057, 8471
5.479, 6971
5.48743, 8471
5.49587, 6971
5.5043, 8471
5.51273, 6971
5.52116, 8471
5.52959, 6971
5.53803, 8471
5.54646, 6971
5.55489, 8471
5.56332, 6971
5.57175, 8471
5.58019, 6971
5.58862, 8471
5.59705, 6971
5.60548, 8471
5.61391, 6985
5.62235, 8485
5.63078, 6985
5.63921, 8485
5.64764, 6985
5.65607, 8485
5.66451, 6985
5.67294, 8485
5.68137, 7033
5.6898, 8533
5.69823, 7033
5.70667, 8533
5.7151, 7033
5.72353, 8533
5.73196, 7033
5.74039, 8533
5.74883, 7033
5.75726, 8533
5.76569, 7033
5.77412, 8533
5.78255, 7033
5.79099, 8533
5.79942, 7033
5.80785, 8533
5.81628, 7070
5.82471, 8570
5.83315, 7070
5.84158, 8570
5.85001, 7070
5.85844, 8570
5.86687, 7070
5.87531, 8570
5.88374, 7070
5.89217, 8570
5.9006, 7070
5.90903, 8570
5.91747, 7070
5.9259, 8570
5.93433, 7070
5.94276, 8570
5.95119, 7070
5.95963, 8570
5.96806, 7070
5.97649, 8570
5.98492, 7070
5.99335, 8570
6.00179, 7070
6.01022, 8570
6.01865, 7164
6.02708, 8664
6.03551, 7164
6.04395, 8664
6.05238, 7164
6.06081, 8664
6.06924, 7164
6.07767, 8664
6.08611, 7164
6.09454, 8664
6.10297, 7164
6.1114, 8664
6.11983, 7164
6.12827, 8664
6.1367, 7164
6.14513, 8664
6.15356, 7164
6.16199, 8664
6.17043, 7164
6.17886, 8664
6.18729, 7164
6.19572, 8664
6.20415, 7164
6.21259, 8664
6.22102, 7164
6.22945, 8664
6.23788, 7164
6.24631, 8664
6.25475, 7164
6.26318, 8664
6.27161, 7164
6.28004, 8664
6.28847, 7164
6.29691, 8664
6.30534, 7164
6.31377, 8664
6.3222, 7164
6.33063, 8664
6.33907, 7164
6.3475, 8664
6.35593, 7005
6.36436, 8505
6.37279, 7005
6.38123, 8505
6.38966, 7005
6.39809, 8505
6.40652, 7005
6.41495, 8505
6.42339, 7125
6.43182, 8625
6.44025, 7125
6.44868, 8625
6.45711, 7125
6.46555, 8625
6.47398, 7125
6.48241, 8625
6.49084, 7125
6.49927, 8625
6.50771, 7125
6.51614, 8625
6.52457, 7125
6.533, 8625
6.54143, 7125
6.54987, 8625
6.5583, 7125
6.56673, 8625
6.57516, 7125
6.58359, 8625
6.59203, 7125
6.60046, 8625
6.60889, 7125
6.61732, 8625
6.62575, 7125
6.63419, 8625
6.64262, 7125
6.65105, 8625
6.65948, 7125
6.66791, 8625
6.67635, 7125
6.68478, 8625
6.69321, 7125
6.70164, 8625
6.71007, 7125
6.71851, 8625
6.72694, 7125
6.73537, 8625
6.7438, 7125
6.75223, 8625
6.76067, 7007
6.7691, 8507
6.77753, 7007
6.78596, 8507
6.79439, 7007
6.80283, 8507
6.81126, 7007
6.81969, 8507
6.82812, 7007
6.83655, 8507
6.84499, 7007
6.85342, 8507
6.86185, 7007
6.87028, 8507
6.87871, 7007
6.88715, 8507
6.89558, 7007
6.90401, 8507
6.91244, 7007
6.92087, 8507
6.92931, 7007
6.93774, 8507
6.94617, 7007
6.9546, 8507
6.96303, 7007
6.97147, 8507
6.9799, 7007
6.98833, 8507
6.99676, 7007
7.00519, 8507
7.01363, 6956
7.02206, 8456
7.03049, 6956
7.03892, 8456
7.04735, 6956
7.05579, 8456
7.06422, 6956
7.07265, 8456
7.08108, 7041
7.08951, 8541
7.09795, 7041
7.10638, 8541
7.11481, 7041
7.12324, 8541
7.13167, 7041
7.14011, 8541
7.14854, 7041
7.15697, 8541
7.1654, 7041
7.17383, 8541
7.18227, 7041
7.1907, 8541
7.19913, 7041
7.20756, 8541
7.21599, 7041
7.22443, 8541
7.23286, 7041
7.24129, 8541
7.24972, 7041
7.25815, 8541
7.26659, 7041
7.27502, 8541
7.28345, 7041
7.29188, 8541
7.30031, 7041
7.30875, 8541
7.31718, 7041
7.32561, 8541
7.33404, 7041
7.34247, 8541
7.35091, 7041
7.35934, 8541
7.36777, 7041
7.3762, 8541
7.38463, 7041
7.39307, 8541
7.4015, 7041
7.40993, 8541
7.41836, 6978
7.42679, 8478
7.43523, 6991
7.44366, 8491
7.45209, 6991
7.46052, 8491
7.46895, 6991
7.47739, 8491
7.48582, 6991
7.49425, 8491
7.50268, 6991
7.51111, 8491
7.51955, 6991
7.52798, 8491
7.53641, 6991
7.54484, 8491
7.55327, 6991
7.56171, 8491
7.57014, 6991
7.57857, 8491
7.587, 6991
7.59543, 8491
7.60387, 6991
7.6123, 8491
7.62073, 7021
7.62916, 8521
7.63759, 7082
7.64603, 8582
7.65446, 7082
7.66289, 8582
7.67132, 7082
7.67975, 8582
7.68819, 7082
7.69662, 8582
7.70505, 7082
7.71348, 8582
7.72191, 7082
7.73035, 8582
7.73878, 7082
7.74721, 8582
7.75564, 7082
7.76407, 8582
7.77251, 7082
7.78094, 8582
7.78937, 7082
7.7978, 8582
7.80623, 7082
7.81467, 8582
7.8231, 7082
7.83153, 8582
7.83996, 7082
7.84839, 8582
7.85683, 7082
7.86526, 8582
7.87369, 7082
7.88212, 8582
7.89055, 7082
7.89899, 8582
7.90742, 7082
7.91585, 8582
7.92428, 7082
7.93271, 8582
7.94115, 7082
7.94958, 8582
7.95801, 7082
7.96644, 8582
7.97487, 6986
7.98331, 8486
7.99174, 6986
8.00017, 8486
8.0086, 6986
8.01703, 8486
8.02547, 6986
8.0339, 8486
8.04233, 6986
8.05076, 8486
8.05919, 6986
8.06763, 8486
8.07606, 6908
8.08449, 8408
8.09292, 7026
8.10135, 8526
8.10979, 7026
8.11822, 8526
8.12665, 7026
8.13508, 8526
8.14351, 7026
8.15195, 8526
8.16038, 7026
8.16881, 8526
8.17724, 7026
8.18567, 8526
8.19411, 7026
8.20254, 8526
8.21097, 7026
8.2194, 8526
8.22783, 7026
8.23627, 8526
8.2447, 7026
8.25313, 8526
8.26156, 7026
8.26999, 8526
8.27843, 7026
8.28686, 8526
8.29529, 7026
8.30372, 8526
8.31215, 7026
8.32059, 8526
8.32902, 7026
8.33745, 8526
8.34588, 7026
8.35431, 8526
8.36275, 7026
8.37118, 8526
8.37961, 7026
8.38804, 8526
8.39647, 7026
8.40491, 8526
8.41334, 7026
8.42177, 7015
8.4302, 8515
8.43863, 7063
8.44707, 8563
8.4555, 7063
8.46393, 8563
8.47236, 7063
8.48079, 8563
8.48923, 7063
8.49766, 8563
8.50609, 7063
8.51452, 8563
8.52295, 7063
8.53139, 8563
8.53982, 7063
8.54825, 8563
8.55668, 7063
8.56511, 8563
8.57355, 7063
8.58198, 8563
8.59041, 7063
8.59884, 8563
8.60727, 7063
8.61571, 8563
8.62414, 7063
8.63257, 8563
8.641, 7063
8.64943, 8563
8.65787, 7063
8.6663, 8563
8.67473, 7063
8.68316, 8563
8.69159, 7063
8.70003, 8563
8.70846, 7063
8.71689, 8563
8.72532, 7063
8.73375, 8563
8.74219, 7063
8.75062, 8563
8.75905, 7063
8.76748, 8563
8.77591, 6958
8.78435, 8458
8.79278, 6958
8.80121, 8458
8.80964, 6985
8.81807, 8485
8.82651, 6985
8.83494, 8485
8.84337, 6985
8.8518, 8485
8.86023, 6985
8.86867, 8485
8.8771, 6985
8.88553, 8485
8.89396, 6985
8.90239, 8485
8.91083, 6985
8.91926, 8485
8.92769, 6985
8.93612, 8485
8.94455, 6985
8.95299, 8485
8.96142, 6985
8.96985, 8485
8.97828, 7047
8.98671, 8547
8.99515, 7047
9.00358, 8547
9.01201, 7047
9.02044, 8547
9.02887, 7047
9.03731, 8547
9.04574, 7138
9.05417, 8638
9.0626, 7138
9.07103, 8638
9.07947, 7138
9.0879, 8638
9.09633, 7138
9.10476, 8638
9.11319, 7138
9.12163, 8638
9.13006, 7138
9.13849, 8638
9.14692, 7138
9.15535, 8638
9.16379, 7138
9.17222, 8638
9.18065, 7138
9.18908, 8638
9.19751, 7138
9.20595, 8638
9.21438, 7138
9.22281, 8638
9.23124, 7138
9.23967, 8638
9.24811, 7138
9.25654, 8638
9.26497, 7138
9.2734, 8638
9.28183, 7138
9.29027, 8638
9.2987, 7138
9.30713, 8638
9.31556, 7138
9.32399, 8638
9.33243, 7138
9.34086, 8638
9.34929, 7138
9.35772, 8638
9.36615, 7138
9.37459, 8638
9.38302, 6999
9.39145, 8499
9.39988, 6999
9.40831, 8499
9.41675, 6999
9.42518, 8499
9.43361, 6970
9.44204, 8470
9.45047, 6970
9.45891, 8470
9.46734, 6970
9.47577, 8470
9.4842, 6972
9.49263, 8472
9.50107, 6972
9.5095, 8472
9.51793, 6972
9.52636, 8472
9.53479, 6972
9.54323, 8472
9.55166, 6972
9.56009, 8472
9.56852, 6972
9.57695, 8472
9.58539, 6972
9.59382, 8472
9.60225, 6972
9.61068, 8472
9.61911, 6972
9.62755, 8472
9.63598, 6972
9.64441, 8472
9.65284, 6972
9.66127, 8472
9.66971, 6972
9.67814, 8472
9.68657, 6972
9.695, 8472
9.70343, 6972
9.71187, 8472
9.7203, 6972
9.72873, 8472
9.73716, 6972
9.74559, 8472
9.75403, 6972
9.76246, 8472
9.77089, 6972
9.77932, 8472
9.78775, 7000
9.79619, 8500
9.80462, 7000
9.81305, 8500
9.82148, 7000
9.82991, 8500
9.83835, 7000
9.84678, 8500
9.85521, 7116
9.86364, 8616
9.87207, 7116
9.88051, 8616
9.88894, 7116
9.89737, 8616
9.9058, 7116
9.91423, 8616
9.92267, 7116
9.9311, 8616
9.93953, 7116
9.94796, 8616
9.95639, 7116
9.96483, 8616
9.97326, 7116
9.98169, 8616
9.99012, 7116
9.99855, 8616
10.007, 7116
10.0154, 4000
10.1264, 5500
10.1348, 4030
10.1488, 5530
10.1572, 4164
10.1712, 5664
10.1796, 4797
10.1936, 6297
10.202, 4797
10.2163, 6297
10.2248, 5445
10.2412, 6945
10.2499, 8445
10.2585, 9945
10.2683, 11445
10.2781, 11343
10.288, 11297
10.2978, 10935
10.3062, 10872
10.3146, 12372
10.3231, 10872
10.3315, 12372
10.3399, 11581
10.3484, 13081
10.3568, 11581
10.3652, 13081
10.3737, 11581
10.3821, 13081
10.3905, 11581
10.399, 13081
10.4074, 11581
10.4158, 13081
10.4243, 11581
10.4327, 13081
10.4411, 11581
10.4496, 13081
10.458, 11581
10.4664, 13081
10.4748, 11581
10.4833, 13081
10.4917, 11581
10.5001, 13081
10.5086, 11581
10.517, 13081
10.5254, 11581
10.5339, 13081
10.5423, 11581
10.5507, 13081
10.5592, 11581
10.5676, 13081
10.576, 11581
10.5845, 13081
10.5929, 11581
10.6013, 13081
10.6098, 11581
10.6182, 13081
10.6266, 11581
10.6351, 13081
10.6435, 11581
10.6519, 13081
10.6604, 11581
10.6688, 13081
10.6772, 11581
10.6856, 13081
10.6941, 11581
10.7025, 13081
10.7109, 11581
10.7194, 13081
10.7278, 11581
10.7362, 13081
10.7447, 11581
10.7531, 13081
10.7615, 11581
10.77, 13081
10.7784, 11581
10.7868, 13081
10.7953, 11581
10.8037, 13081
10.8121, 11581
10.8206, 11540
10.829, 13040
10.8374, 11540
10.8459, 13040
10.8543, 11540
10.8627, 13040
10.8712, 11540
10.8796, 13040
10.888, 11540
10.8964, 13040
10.9049, 11540
10.9133, 13040
10.9217, 11540
10.9302, 13040
10.9386, 11540
10.947, 13040
10.9555, 11540
10.9639, 13040
10.9723, 11540
10.9808, 13040
10.9892, 10947
10.9976, 12447
11.0061, 10947
11.0145, 12447
11.0229, 10947
11.0314, 12447
11.0398, 10947
11.0482, 12447
11.0567, 10947
11.0651, 12447
11.0735, 10947
11.082, 12447
11.0904, 10947
11.0988, 12447
11.1072, 10947
11.1157, 12447
11.1241, 10947
11.1325, 12447
11.141, 10947
11.1494, 12447
11.1578, 10947
11.1663, 12447
11.1747, 10947
11.1831, 12447
11.1916, 10686
11.2, 12186
11.2084, 10686
11.2169, 12186
11.2253, 10686
11.2337, 12186
11.2422, 10686
11.2506, 12186
11.259, 10686
11.2675, 10666
11.2759, 12166
11.2843, 10666
11.2928, 12166
11.3012, 10666
11.3096, 12166
11.318, 10666
11.3265, 12166
11.3349, 10666
11.3433, 12166
11.3518, 10666
11.3602, 12166
11.3686, 10666
11.3771, 12166
11.3855, 10666
11.3939, 12166
11.4024, 10666
11.4108, 12166
11.4192, 10666
11.4277, 12166
11.4361, 10666
11.4445, 12166
11.453, 10666
11.4614, 12166
11.4698, 10666
11.4783, 12166
11.4867, 10666
11.4951, 12166
11.5036, 10666
11.512, 12166
11.5204, 10666
11.5288, 12166
11.5373, 10666
11.5457, 12166
11.5541, 10666
11.5626, 12166
11.571, 10697
11.5794, 12197
11.5879, 10697
11.5963, 12197
11.6047, 10697
11.6132, 12197
11.6216, 10697
11.63, 12197
11.6385, 10697
11.6469, 12197
11.6553, 10697
11.6638, 12197
11.6722, 10697
11.6806, 12197
11.6891, 10697
11.6975, 12197
11.7059, 10697
11.7144, 12197
11.7228, 10697
11.7312, 12197
11.7396, 10697
11.7481, 12197
11.7565, 10697
11.7649, 12197
11.7734, 10697
11.7818, 12197
11.7902, 10697
11.7987, 12197
11.8071, 10697
11.8155, 12197
11.824, 10697
11.8324, 12197
11.8408, 10697
11.8493, 12197
11.8577, 10697
11.8661, 12197
11.8746, 10708
11.883, 12208
11.8914, 10708
11.8999, 12208
11.9083, 10708
11.9167, 12208
11.9252, 10708
11.9336, 12208
11.942, 10708
11.9504, 12208
11.9589, 10708
11.9673, 12208
11.9757, 10708
11.9842, 12208
11.9926, 10708
12.001, 12208
12.0095, 10708
12.0179, 12208
12.0263, 10708
12.0348, 12208
12.0432, 10708
12.0516, 12208
12.0601, 10708
12.0685, 12208
12.0769, 10708
12.0854, 12208
12.0938, 10708
12.1022, 12208
12.1107, 10708
12.1191, 12208
12.1275, 10708
12.136, 12208
12.1444, 10708
12.1528, 12208
12.1612, 10708
12.1697, 12208
12.1781, 10708
12.1865, 12208
12.195, 10708
12.2034, 12208
12.2118, 10708
12.2203, 12208
12.2287, 10708
12.2371, 12208
12.2456, 10708
12.254, 12208
12.2624, 10708
12.2709, 12208
12.2793, 10708
12.2877, 12208
12.2962, 10708
12.3046, 12208
12.313, 10708
12.3215, 12208
12.3299, 10708
12.3383, 12208
12.3468, 10708
12.3552, 12208
12.3636, 10708
12.372, 12208
12.3805, 10708
12.3889, 12208
12.3973, 10708
12.4058, 10702
12.4142, 12202
12.4226, 10702
12.4311, 12202
12.4395, 10702
12.4479, 12202
12.4564, 10702
12.4648, 12202
12.4732, 10702
12.4817, 12202
12.4901, 10702
12.4985, 12202
12.507, 10702
12.5154, 12202
12.5238, 10702
12.5323, 12202
12.5407, 10702
12.5491, 12202
12.5576, 10702
12.566, 12202
12.5744, 10702
12.5828, 12202
12.5913, 10702
12.5997, 12202
12.6081, 10702
12.6166, 12202
12.625, 10702
12.6334, 12202
12.6419, 10702
12.6503, 12202
12.6587, 10702
12.6672, 12202
12.6756, 10702
12.684, 12202
12.6925, 10702
12.7009, 12202
12.7093, 10702
12.7178, 12202
12.7262, 10702
12.7346, 10689
12.7431, 12189
12.7515, 10689
12.7599, 12189
12.7684, 10689
12.7768, 12189
12.7852, 10689
12.7936, 12189
12.8021, 10689
12.8105, 12189
12.8189, 10689
12.8274, 12189
12.8358, 10689
12.8442, 12189
12.8527, 10689
12.8611, 12189
12.8695, 10689
12.878, 12189
12.8864, 10689
12.8948, 12189
12.9033, 10689
12.9117, 12189
12.9201, 10689
12.9286, 12189
12.937, 10689
12.9454, 12189
12.9539, 10689
12.9623, 12189
12.9707, 10689
12.9792, 12189
12.9876, 10689
12.996, 12189
13.0044, 10689
13.0129, 12189
13.0213, 10689
13.0297, 12189
13.0382, 10689
13.0466, 12189
13.055, 10689
13.0635, 12189
13.0719, 10689
13.0803, 12189
13.0888, 10689
13.0972, 12189
13.1056, 10689
13.1141, 12189
13.1225, 10689
13.1309, 12189
13.1394, 10689
13.1478, 12189
13.1562, 10689
13.1647, 12189
13.1731, 10689
13.1815, 12189
13.19, 10689
13.1984, 12189
13.2068, 10689
13.2152, 12189
13.2237, 10689
13.2321, 12189
13.2405, 10689
13.249, 12189
13.2574, 10689
13.2658, 12189
13.2743, 10689
13.2827, 12189
13.2911, 10689
13.2996, 12189
13.308, 10689
13.3164, 12189
13.3249, 10689
13.3333, 12189
13.3417, 10689
13.3502, 12189
13.3586, 10689
13.367, 12189
13.3755, 10689
13.3839, 12189
13.3923, 10689
13.4008, 12189
13.4092, 10689
13.4176, 12189
13.426, 10689
13.4345, 12189
13.4429, 10689
13.4513, 12189
13.4598, 10689
13.4682, 10668
